_id,user_id,event_id,event_rating
645e8e02018909e1a1a752a1,27,13,2
645e8e02018909e1a1a75591,39,33,5
645e8e02018909e1a1a752d8,28,7,3
645e8e02018909e1a1a75592,39,34,5
645e8e02018909e1a1a752db,28,10,2
645e8e02018909e1a1a755b5,40,8,3
645e8e02018909e1a1a755c7,40,26,2
645e8e02018909e1a1a752dd,28,12,2
645e8e02018909e1a1a75257,25,61,4
645e8e02018909e1a1a752e2,28,17,3
645e8e02018909e1a1a755c8,40,27,3
645e8e02018909e1a1a752e9,28,24,3
645e8e02018909e1a1a755d6,40,41,2
645e8e02018909e1a1a75259,26,2,5
645e8e02018909e1a1a75300,28,47,4
645e8e02018909e1a1a7526b,26,20,2
645e8e02018909e1a1a755f5,41,11,1
645e8e02018909e1a1a755f8,41,14,3
645e8e02018909e1a1a7531e,29,16,5
645e8e02018909e1a1a75270,26,25,1
645e8e02018909e1a1a7527b,26,36,1
645e8e02018909e1a1a7561b,41,49,2
645e8e02018909e1a1a7536f,30,36,3
645e8e02018909e1a1a7529e,27,10,1
645e8e02018909e1a1a75383,30,56,2
645e8e02018909e1a1a75658,42,49,5
645e8e02018909e1a1a752a5,27,17,3
645e8e02018909e1a1a7565b,42,52,5
645e8e02018909e1a1a7538b,31,3,2
645e8e02018909e1a1a752ae,27,26,3
645e8e02018909e1a1a75393,31,11,5
645e8e02018909e1a1a75687,43,35,3
645e8e02018909e1a1a752b9,27,37,4
645e8e02018909e1a1a7569d,43,57,3
645e8e02018909e1a1a753a5,31,29,3
645e8e02018909e1a1a752c8,27,52,1
645e8e02018909e1a1a753ac,31,36,4
645e8e02018909e1a1a756a5,44,4,3
645e8e02018909e1a1a7525f,26,8,3
645e8e02018909e1a1a752ce,27,58,3
645e8e02018909e1a1a753d5,32,16,5
645e8e02018909e1a1a75265,26,14,3
645e8e02018909e1a1a753ec,32,39,1
645e8e02018909e1a1a752cf,27,59,1
645e8e02018909e1a1a75274,26,29,4
645e8e02018909e1a1a752df,28,14,5
645e8e02018909e1a1a753ef,32,42,5
645e8e02018909e1a1a7524d,25,51,5
645e8e02018909e1a1a753f3,32,46,4
645e8e02018909e1a1a75283,26,44,2
645e8e02018909e1a1a752eb,28,26,2
645e8e02018909e1a1a7525b,26,4,3
645e8e02018909e1a1a752f3,28,34,5
645e8e02018909e1a1a753f9,32,52,2
645e8e02018909e1a1a75285,26,46,2
645e8e02018909e1a1a7527e,26,39,4
645e8e02018909e1a1a75288,26,49,2
645e8e02018909e1a1a7530e,28,61,2
645e8e02018909e1a1a75402,32,61,2
645e8e02018909e1a1a75282,26,43,3
645e8e02018909e1a1a75409,33,7,5
645e8e02018909e1a1a75293,26,60,5
645e8e02018909e1a1a75315,29,7,1
645e8e02018909e1a1a75284,26,45,3
645e8e02018909e1a1a75333,29,37,3
645e8e02018909e1a1a75425,33,35,2
645e8e02018909e1a1a752a4,27,16,5
645e8e02018909e1a1a75292,26,59,4
645e8e02018909e1a1a752c6,27,50,4
645e8e02018909e1a1a75335,29,39,5
645e8e02018909e1a1a75441,34,2,2
645e8e02018909e1a1a75296,27,2,2
645e8e02018909e1a1a75444,34,5,3
645e8e02018909e1a1a752cc,27,56,4
645e8e02018909e1a1a75347,29,57,3
645e8e02018909e1a1a752be,27,42,2
645e8e02018909e1a1a7535d,30,18,4
645e8e02018909e1a1a7545e,34,31,4
645e8e02018909e1a1a752d2,28,1,2
645e8e02018909e1a1a752d5,28,4,3
645e8e02018909e1a1a752d3,28,2,4
645e8e02018909e1a1a75361,30,22,5
645e8e02018909e1a1a7545f,34,32,5
645e8e02018909e1a1a752dc,28,11,1
645e8e02018909e1a1a7548d,35,17,5
645e8e02018909e1a1a752e0,28,15,1
645e8e02018909e1a1a7536c,30,33,4
645e8e02018909e1a1a752e3,28,18,3
645e8e02018909e1a1a75384,30,57,1
645e8e02018909e1a1a75491,35,21,2
645e8e02018909e1a1a752f5,28,36,4
645e8e02018909e1a1a752fe,28,45,5
645e8e02018909e1a1a752fb,28,42,1
645e8e02018909e1a1a75388,30,61,1
645e8e02018909e1a1a75493,35,23,3
645e8e02018909e1a1a7531d,29,15,2
645e8e02018909e1a1a754b8,35,60,1
645e8e02018909e1a1a752fd,28,44,3
645e8e02018909e1a1a753b8,31,48,2
645e8e02018909e1a1a75371,30,38,4
645e8e02018909e1a1a753c2,31,58,5
645e8e02018909e1a1a754bc,36,3,4
645e8e02018909e1a1a75302,28,49,1
645e8e02018909e1a1a75382,30,55,1
645e8e02018909e1a1a75309,28,56,3
645e8e02018909e1a1a753c8,32,3,5
645e8e02018909e1a1a754c3,36,10,4
645e8e02018909e1a1a75392,31,10,4
645e8e02018909e1a1a754cb,36,18,2
645e8e02018909e1a1a75339,29,43,1
645e8e02018909e1a1a753c9,32,4,4
645e8e02018909e1a1a753a2,31,26,3
645e8e02018909e1a1a753e8,32,35,4
645e8e02018909e1a1a75527,37,49,5
645e8e02018909e1a1a7533a,29,44,3
645e8e02018909e1a1a753a7,31,31,2
645e8e02018909e1a1a75356,30,11,3
645e8e02018909e1a1a753f4,32,47,2
645e8e02018909e1a1a7552f,37,57,1
645e8e02018909e1a1a753ad,31,37,3
645e8e02018909e1a1a75531,37,59,3
645e8e02018909e1a1a7535f,30,20,5
645e8e02018909e1a1a75401,32,60,2
645e8e02018909e1a1a753bb,31,51,2
645e8e02018909e1a1a75419,33,23,4
645e8e02018909e1a1a75550,38,29,5
645e8e02018909e1a1a75367,30,28,3
645e8e02018909e1a1a753cb,32,6,4
645e8e02018909e1a1a7538e,31,6,3
645e8e02018909e1a1a7542c,33,42,2
645e8e02018909e1a1a75563,38,48,2
645e8e02018909e1a1a753e0,32,27,3
645e8e02018909e1a1a75569,38,54,4
645e8e02018909e1a1a7538f,31,7,5
645e8e02018909e1a1a7544a,34,11,3
645e8e02018909e1a1a753e4,32,31,4
645e8e02018909e1a1a75453,34,20,4
645e8e02018909e1a1a75573,39,3,2
645e8e02018909e1a1a753a0,31,24,4
645e8e02018909e1a1a753f5,32,48,5
645e8e02018909e1a1a753bd,31,53,5
645e8e02018909e1a1a7545a,34,27,5
645e8e02018909e1a1a75576,39,6,2
645e8e02018909e1a1a753f7,32,50,5
645e8e02018909e1a1a7557f,39,15,5
645e8e02018909e1a1a753e7,32,34,2
645e8e02018909e1a1a754c5,36,12,3
645e8e02018909e1a1a7540b,33,9,2
645e8e02018909e1a1a754d7,36,30,2
645e8e02018909e1a1a7558a,39,26,1
645e8e02018909e1a1a7541f,33,29,2
645e8e02018909e1a1a7541e,33,28,1
645e8e02018909e1a1a75422,33,32,3
645e8e02018909e1a1a754da,36,33,1
645e8e02018909e1a1a75595,39,37,4
645e8e02018909e1a1a75429,33,39,2
645e8e02018909e1a1a755a9,39,57,3
645e8e02018909e1a1a75423,33,33,2
645e8e02018909e1a1a75509,37,19,5
645e8e02018909e1a1a7542b,33,41,3
645e8e02018909e1a1a7550c,37,22,5
645e8e02018909e1a1a755ac,39,60,3
645e8e02018909e1a1a75428,33,38,2
645e8e02018909e1a1a75431,33,47,3
645e8e02018909e1a1a7544c,34,13,2
645e8e02018909e1a1a7550d,37,23,4
645e8e02018909e1a1a755af,40,2,2
645e8e02018909e1a1a75443,34,4,1
645e8e02018909e1a1a755d8,40,43,5
645e8e02018909e1a1a7546d,34,46,2
645e8e02018909e1a1a75526,37,48,3
645e8e02018909e1a1a75462,34,35,1
645e8e02018909e1a1a75529,37,51,2
645e8e02018909e1a1a755e0,40,51,4
645e8e02018909e1a1a7547b,34,60,3
645e8e02018909e1a1a75467,34,40,2
645e8e02018909e1a1a7548c,35,16,5
645e8e02018909e1a1a7552c,37,54,2
645e8e02018909e1a1a755ed,41,3,5
645e8e02018909e1a1a7546b,34,44,5
645e8e02018909e1a1a755f3,41,9,3
645e8e02018909e1a1a75494,35,24,2
645e8e02018909e1a1a75554,38,33,1
645e8e02018909e1a1a7549e,35,34,2
645e8e02018909e1a1a75555,38,34,4
645e8e02018909e1a1a75603,41,25,3
645e8e02018909e1a1a75498,35,28,4
645e8e02018909e1a1a754a3,35,39,3
645e8e02018909e1a1a754d9,36,32,5
645e8e02018909e1a1a7556a,38,55,5
645e8e02018909e1a1a75606,41,28,2
645e8e02018909e1a1a754b7,35,59,5
645e8e02018909e1a1a75632,42,11,3
645e8e02018909e1a1a754e0,36,39,4
645e8e02018909e1a1a75578,39,8,5
645e8e02018909e1a1a754bd,36,4,2
645e8e02018909e1a1a75581,39,17,1
645e8e02018909e1a1a7563e,42,23,5
645e8e02018909e1a1a754ec,36,51,3
645e8e02018909e1a1a754be,36,5,1
645e8e02018909e1a1a754f1,36,56,3
645e8e02018909e1a1a75590,39,32,3
645e8e02018909e1a1a75642,42,27,2
645e8e02018909e1a1a754d4,36,27,1
645e8e02018909e1a1a75644,42,29,4
645e8e02018909e1a1a75514,37,30,4
645e8e02018909e1a1a755b6,40,9,3
645e8e02018909e1a1a75505,37,15,1
645e8e02018909e1a1a755ba,40,13,5
645e8e02018909e1a1a7566f,43,11,2
645e8e02018909e1a1a7552a,37,52,4
645e8e02018909e1a1a7550f,37,25,3
645e8e02018909e1a1a75536,38,3,3
645e8e02018909e1a1a755c0,40,19,4
645e8e02018909e1a1a756a7,44,6,5
645e8e02018909e1a1a75523,37,45,4
645e8e02018909e1a1a75544,38,17,5
645e8e02018909e1a1a755c4,40,23,1
645e8e02018909e1a1a7553c,38,9,2
645e8e02018909e1a1a755dc,40,47,4
645e8e02018909e1a1a75547,38,20,1
645e8e02018909e1a1a7555d,38,42,3
645e8e02018909e1a1a75557,38,36,5
645e8e02018909e1a1a755f2,41,8,3
645e8e02018909e1a1a75580,39,16,2
645e8e02018909e1a1a75607,41,29,3
645e8e02018909e1a1a7555a,38,39,3
645e8e02018909e1a1a755a1,39,49,5
645e8e02018909e1a1a75562,38,47,1
645e8e02018909e1a1a75620,41,54,1
645e8e02018909e1a1a755a2,39,50,2
645e8e02018909e1a1a75629,42,2,3
645e8e02018909e1a1a75570,38,61,5
645e8e02018909e1a1a755b3,40,6,5
645e8e02018909e1a1a75571,39,1,4
645e8e02018909e1a1a7562f,42,8,4
645e8e02018909e1a1a755c9,40,28,1
645e8e02018909e1a1a7564c,42,37,3
645e8e02018909e1a1a7557e,39,14,1
645e8e02018909e1a1a755cd,40,32,4
645e8e02018909e1a1a75586,39,22,5
645e8e02018909e1a1a7565d,42,54,4
645e8e02018909e1a1a755df,40,50,3
645e8e02018909e1a1a7558c,39,28,1
645e8e02018909e1a1a755fa,41,16,2
645e8e02018909e1a1a755a0,39,48,2
645e8e02018909e1a1a75605,41,27,2
645e8e02018909e1a1a755ab,39,59,3
645e8e02018909e1a1a75645,42,30,2
645e8e02018909e1a1a755d2,40,37,4
645e8e02018909e1a1a75654,42,45,5
645e8e02018909e1a1a75604,41,26,5
645e8e02018909e1a1a75656,42,47,1
645e8e02018909e1a1a75617,41,45,5
645e8e02018909e1a1a75668,43,4,5
645e8e02018909e1a1a7561e,41,52,2
645e8e02018909e1a1a7566c,43,8,1
645e8e02018909e1a1a7561f,41,53,2
645e8e02018909e1a1a75673,43,15,1
645e8e02018909e1a1a75633,42,12,1
645e8e02018909e1a1a75675,43,17,1
645e8e02018909e1a1a75638,42,17,3
645e8e02018909e1a1a75677,43,19,3
645e8e02018909e1a1a75693,43,47,2
645e8e02018909e1a1a7569c,43,56,2
645e8e02018909e1a1a75268,26,17,5
645e8e02018909e1a1a7526e,26,23,2
645e8e02018909e1a1a75275,26,30,5
645e8e02018909e1a1a75287,26,48,5
645e8e02018909e1a1a7528c,26,53,2
645e8e02018909e1a1a752a3,27,15,4
645e8e02018909e1a1a752b5,27,33,5
645e8e02018909e1a1a752bf,27,43,2
645e8e02018909e1a1a752cb,27,55,5
645e8e02018909e1a1a752e1,28,16,4
645e8e02018909e1a1a752fc,28,43,4
645e8e02018909e1a1a75343,29,53,5
645e8e02018909e1a1a7534d,30,2,2
645e8e02018909e1a1a75353,30,8,1
645e8e02018909e1a1a7535b,30,16,5
645e8e02018909e1a1a7535e,30,19,5
645e8e02018909e1a1a75363,30,24,1
645e8e02018909e1a1a75369,30,30,1
645e8e02018909e1a1a75373,30,40,2
645e8e02018909e1a1a75378,30,45,2
645e8e02018909e1a1a7537e,30,51,2
645e8e02018909e1a1a75391,31,9,5
645e8e02018909e1a1a753ae,31,38,5
645e8e02018909e1a1a753cf,32,10,2
645e8e02018909e1a1a753fe,32,57,3
645e8e02018909e1a1a75417,33,21,5
645e8e02018909e1a1a7541a,33,24,2
645e8e02018909e1a1a7541c,33,26,2
645e8e02018909e1a1a75421,33,31,4
645e8e02018909e1a1a7543f,33,61,4
645e8e02018909e1a1a75440,34,1,4
645e8e02018909e1a1a75476,34,55,2
645e8e02018909e1a1a7547d,35,1,1
645e8e02018909e1a1a75486,35,10,2
645e8e02018909e1a1a75489,35,13,4
645e8e02018909e1a1a754a8,35,44,1
645e8e02018909e1a1a754ae,35,50,4
645e8e02018909e1a1a754b4,35,56,2
645e8e02018909e1a1a754b5,35,57,3
645e8e02018909e1a1a754d8,36,31,2
645e8e02018909e1a1a7551e,37,40,2
645e8e02018909e1a1a75528,37,50,3
645e8e02018909e1a1a7554a,38,23,1
645e8e02018909e1a1a7554e,38,27,2
645e8e02018909e1a1a75552,38,31,5
645e8e02018909e1a1a75556,38,35,5
645e8e02018909e1a1a7555b,38,40,1
645e8e02018909e1a1a75561,38,46,5
645e8e02018909e1a1a75582,39,18,3
645e8e02018909e1a1a7559a,39,42,3
645e8e02018909e1a1a7559b,39,43,4
645e8e02018909e1a1a755b7,40,10,1
645e8e02018909e1a1a755b9,40,12,1
645e8e02018909e1a1a755bb,40,14,1
645e8e02018909e1a1a755c1,40,20,3
645e8e02018909e1a1a755c2,40,21,1
645e8e02018909e1a1a755d7,40,42,2
645e8e02018909e1a1a755f4,41,10,2
645e8e02018909e1a1a7529b,27,7,5
645e8e02018909e1a1a755fd,41,19,3
645e8e02018909e1a1a75601,41,23,5
645e8e02018909e1a1a75615,41,43,2
645e8e02018909e1a1a752b3,27,31,5
645e8e02018909e1a1a75616,41,44,5
645e8e02018909e1a1a752bb,27,39,5
645e8e02018909e1a1a752c9,27,53,4
645e8e02018909e1a1a75618,41,46,4
645e8e02018909e1a1a75621,41,55,3
645e8e02018909e1a1a752e5,28,20,4
645e8e02018909e1a1a752e8,28,23,5
645e8e02018909e1a1a752f7,28,38,1
645e8e02018909e1a1a75301,28,48,4
645e8e02018909e1a1a75349,29,59,4
645e8e02018909e1a1a7536e,30,35,3
645e8e02018909e1a1a75370,30,37,3
645e8e02018909e1a1a75376,30,43,5
645e8e02018909e1a1a75379,30,46,3
645e8e02018909e1a1a7538d,31,5,4
645e8e02018909e1a1a75394,31,12,4
645e8e02018909e1a1a7539b,31,19,3
645e8e02018909e1a1a753a3,31,27,5
645e8e02018909e1a1a753af,31,39,5
645e8e02018909e1a1a753b4,31,44,2
645e8e02018909e1a1a753b7,31,47,1
645e8e02018909e1a1a753bf,31,55,5
645e8e02018909e1a1a753ca,32,5,4
645e8e02018909e1a1a753db,32,22,1
645e8e02018909e1a1a753de,32,25,2
645e8e02018909e1a1a75408,33,6,4
645e8e02018909e1a1a75424,33,34,5
645e8e02018909e1a1a75426,33,36,5
645e8e02018909e1a1a7544f,34,16,5
645e8e02018909e1a1a75458,34,25,4
645e8e02018909e1a1a7545d,34,30,3
645e8e02018909e1a1a75475,34,54,2
645e8e02018909e1a1a75480,35,4,1
645e8e02018909e1a1a75482,35,6,1
645e8e02018909e1a1a75488,35,12,4
645e8e02018909e1a1a7548e,35,18,5
645e8e02018909e1a1a75492,35,22,5
645e8e02018909e1a1a7549f,35,35,2
645e8e02018909e1a1a754a5,35,41,5
645e8e02018909e1a1a754bb,36,2,4
645e8e02018909e1a1a754c1,36,8,1
645e8e02018909e1a1a754d5,36,28,4
645e8e02018909e1a1a754e4,36,43,4
645e8e02018909e1a1a754eb,36,50,4
645e8e02018909e1a1a754fd,37,7,3
645e8e02018909e1a1a75540,38,13,2
645e8e02018909e1a1a75541,38,14,3
645e8e02018909e1a1a75545,38,18,3
645e8e02018909e1a1a75560,38,45,4
645e8e02018909e1a1a75564,38,49,2
645e8e02018909e1a1a75567,38,52,1
645e8e02018909e1a1a7556f,38,60,3
645e8e02018909e1a1a75593,39,35,3
645e8e02018909e1a1a755b8,40,11,4
645e8e02018909e1a1a755bf,40,18,5
645e8e02018909e1a1a755cf,40,34,1
645e8e02018909e1a1a755e1,40,52,5
645e8e02018909e1a1a755e3,40,54,1
645e8e02018909e1a1a75600,41,22,4
645e8e02018909e1a1a7560a,41,32,4
645e8e02018909e1a1a7562d,42,6,1
645e8e02018909e1a1a75635,42,14,5
645e8e02018909e1a1a75640,42,25,2
645e8e02018909e1a1a75651,42,42,5
645e8e02018909e1a1a75659,42,50,1
645e8e02018909e1a1a75245,25,43,5
645e8e02018909e1a1a75251,25,55,2
645e8e02018909e1a1a75260,26,9,3
645e8e02018909e1a1a7526d,26,22,2
645e8e02018909e1a1a752a0,27,12,5
645e8e02018909e1a1a752ab,27,23,2
645e8e02018909e1a1a752ad,27,25,4
645e8e02018909e1a1a752b2,27,30,1
645e8e02018909e1a1a752b4,27,32,2
645e8e02018909e1a1a752ba,27,38,2
645e8e02018909e1a1a752bd,27,41,5
645e8e02018909e1a1a752c4,27,48,3
645e8e02018909e1a1a752c5,27,49,3
645e8e02018909e1a1a752f8,28,39,5
645e8e02018909e1a1a75303,28,50,3
645e8e02018909e1a1a75304,28,51,3
645e8e02018909e1a1a75318,29,10,5
645e8e02018909e1a1a75326,29,24,4
645e8e02018909e1a1a75344,29,54,1
645e8e02018909e1a1a75365,30,26,4
645e8e02018909e1a1a75368,30,29,4
645e8e02018909e1a1a75387,30,60,3
645e8e02018909e1a1a75389,31,1,3
645e8e02018909e1a1a75399,31,17,1
645e8e02018909e1a1a753a4,31,28,2
645e8e02018909e1a1a753a8,31,32,3
645e8e02018909e1a1a753b1,31,41,2
645e8e02018909e1a1a753be,31,54,5
645e8e02018909e1a1a753c0,31,56,5
645e8e02018909e1a1a753ce,32,9,2
645e8e02018909e1a1a753d2,32,13,3
645e8e02018909e1a1a753df,32,26,5
645e8e02018909e1a1a753ea,32,37,5
645e8e02018909e1a1a753f0,32,43,3
645e8e02018909e1a1a753f1,32,44,4
645e8e02018909e1a1a753f6,32,49,3
645e8e02018909e1a1a75403,33,1,2
645e8e02018909e1a1a75420,33,30,2
645e8e02018909e1a1a7543b,33,57,3
645e8e02018909e1a1a75456,34,23,2
645e8e02018909e1a1a75469,34,42,4
645e8e02018909e1a1a75477,34,56,2
645e8e02018909e1a1a75478,34,57,2
645e8e02018909e1a1a7547a,34,59,5
645e8e02018909e1a1a7547c,34,61,5
645e8e02018909e1a1a75481,35,5,5
645e8e02018909e1a1a75487,35,11,4
645e8e02018909e1a1a7548f,35,19,4
645e8e02018909e1a1a7549d,35,33,3
645e8e02018909e1a1a754c2,36,9,2
645e8e02018909e1a1a754dc,36,35,2
645e8e02018909e1a1a754de,36,37,1
645e8e02018909e1a1a754ed,36,52,5
645e8e02018909e1a1a75511,37,27,1
645e8e02018909e1a1a75519,37,35,2
645e8e02018909e1a1a75533,37,61,3
645e8e02018909e1a1a75575,39,5,2
645e8e02018909e1a1a75584,39,20,2
645e8e02018909e1a1a755ae,40,1,1
645e8e02018909e1a1a755b4,40,7,1
645e8e02018909e1a1a755be,40,17,3
645e8e02018909e1a1a755ce,40,33,5
645e8e02018909e1a1a755d1,40,36,5
645e8e02018909e1a1a755eb,41,1,2
645e8e02018909e1a1a755ef,41,5,3
645e8e02018909e1a1a756a6,44,5,2
645e8e02018909e1a1a756a9,44,8,1
645e8e02018909e1a1a756ac,44,11,4
645e8e02018909e1a1a756c3,44,34,4
645e8e02018909e1a1a756cc,44,43,5
645e8e02018909e1a1a756e7,45,9,3
645e8e02018909e1a1a756f1,45,19,1
645e8e02018909e1a1a75704,45,38,5
645e8e02018909e1a1a75709,45,43,5
645e8e02018909e1a1a75711,45,51,2
645e8e02018909e1a1a7571a,45,60,2
645e8e02018909e1a1a75732,46,23,2
645e8e02018909e1a1a75733,46,24,4
645e8e02018909e1a1a75764,47,12,3
645e8e02018909e1a1a75766,47,14,3
645e8e02018909e1a1a75787,47,47,2
645e8e02018909e1a1a75797,48,2,5
645e8e02018909e1a1a757a3,48,14,1
645e8e02018909e1a1a757b9,48,36,5
645e8e02018909e1a1a757c7,48,50,5
645e8e02018909e1a1a757da,49,8,4
645e8e02018909e1a1a757dc,49,10,3
645e8e02018909e1a1a757f4,49,34,1
645e8e02018909e1a1a757fd,49,43,3
645e8e02018909e1a1a75810,50,1,2
645e8e02018909e1a1a75822,50,19,2
645e8e02018909e1a1a75828,50,25,2
645e8e02018909e1a1a75834,50,37,5
645e8e02018909e1a1a7584a,50,59,4
645e8e02018909e1a1a75864,51,24,5
645e8e02018909e1a1a7587c,51,48,2
645e8e02018909e1a1a7587d,51,49,3
645e8e02018909e1a1a75896,52,13,3
645e8e02018909e1a1a758b2,52,41,1
645e8e02018909e1a1a758c6,52,61,5
645e8e02018909e1a1a758e0,53,26,1
645e8e02018909e1a1a758e5,53,31,1
645e8e02018909e1a1a75927,54,36,3
645e8e02018909e1a1a75933,54,48,5
645e8e02018909e1a1a75946,55,6,3
645e8e02018909e1a1a75955,55,21,1
645e8e02018909e1a1a75975,55,53,2
645e8e02018909e1a1a75989,56,12,3
645e8e02018909e1a1a75997,56,26,4
645e8e02018909e1a1a759b4,56,55,2
645e8e02018909e1a1a759d3,57,25,5
645e8e02018909e1a1a759d7,57,29,4
645e8e02018909e1a1a759e5,57,43,3
645e8e02018909e1a1a75a03,58,12,4
645e8e02018909e1a1a75a1c,58,37,2
645e8e02018909e1a1a75a23,58,44,2
645e8e02018909e1a1a75a32,58,59,3
645e8e02018909e1a1a75a3e,59,10,2
645e8e02018909e1a1a75a55,59,33,5
645e8e02018909e1a1a75a59,59,37,2
645e8e02018909e1a1a75a6a,59,54,3
645e8e02018909e1a1a75a6e,59,58,1
645e8e02018909e1a1a75a77,60,6,2
645e8e02018909e1a1a75a84,60,19,3
645e8e02018909e1a1a75a8d,60,28,2
645e8e02018909e1a1a75a90,60,31,4
645e8e02018909e1a1a75ac6,61,24,5
645e8e02018909e1a1a75adb,61,45,3
645e8e02018909e1a1a75adf,61,49,1
645e8e02018909e1a1a75661,42,58,4
645e8e02018909e1a1a75664,42,61,4
645e8e02018909e1a1a75665,43,1,2
645e8e02018909e1a1a75681,43,29,5
645e8e02018909e1a1a75684,43,32,2
645e8e02018909e1a1a75692,43,46,1
645e8e02018909e1a1a756b0,44,15,3
645e8e02018909e1a1a756b2,44,17,1
645e8e02018909e1a1a756b6,44,21,4
645e8e02018909e1a1a756cb,44,42,2
645e8e02018909e1a1a756d1,44,48,1
645e8e02018909e1a1a756d4,44,51,3
645e8e02018909e1a1a756d7,44,54,5
645e8e02018909e1a1a756da,44,57,4
645e8e02018909e1a1a756e4,45,6,4
645e8e02018909e1a1a756e5,45,7,1
645e8e02018909e1a1a756f5,45,23,3
645e8e02018909e1a1a7570a,45,44,4
645e8e02018909e1a1a75717,45,57,4
645e8e02018909e1a1a75728,46,13,2
645e8e02018909e1a1a75736,46,27,3
645e8e02018909e1a1a7573c,46,33,4
645e8e02018909e1a1a75746,46,43,3
645e8e02018909e1a1a75762,47,10,4
645e8e02018909e1a1a75768,47,16,1
645e8e02018909e1a1a75776,47,30,2
645e8e02018909e1a1a7577b,47,35,3
645e8e02018909e1a1a75790,47,56,4
645e8e02018909e1a1a757bd,48,40,1
645e8e02018909e1a1a757c4,48,47,1
645e8e02018909e1a1a757ca,48,53,5
645e8e02018909e1a1a757d7,49,5,2
645e8e02018909e1a1a757e9,49,23,4
645e8e02018909e1a1a75826,50,23,2
645e8e02018909e1a1a75827,50,24,1
645e8e02018909e1a1a7582c,50,29,3
645e8e02018909e1a1a7582f,50,32,2
645e8e02018909e1a1a75844,50,53,3
645e8e02018909e1a1a75849,50,58,2
645e8e02018909e1a1a7589a,52,17,1
645e8e02018909e1a1a7589c,52,19,3
645e8e02018909e1a1a758bf,52,54,1
645e8e02018909e1a1a758d3,53,13,5
645e8e02018909e1a1a758ef,53,41,2
645e8e02018909e1a1a75902,53,60,1
645e8e02018909e1a1a75906,54,3,3
645e8e02018909e1a1a75913,54,16,2
645e8e02018909e1a1a7591b,54,24,5
645e8e02018909e1a1a7591e,54,27,5
645e8e02018909e1a1a75923,54,32,5
645e8e02018909e1a1a7597f,56,2,2
645e8e02018909e1a1a75996,56,25,5
645e8e02018909e1a1a759b2,56,53,3
645e8e02018909e1a1a759b5,56,56,2
645e8e02018909e1a1a759cd,57,19,3
645e8e02018909e1a1a759e3,57,41,3
645e8e02018909e1a1a759e9,57,47,3
645e8e02018909e1a1a759fb,58,4,2
645e8e02018909e1a1a75a02,58,11,2
645e8e02018909e1a1a75a06,58,15,2
645e8e02018909e1a1a75a10,58,25,3
645e8e02018909e1a1a75a2c,58,53,2
645e8e02018909e1a1a75a3c,59,8,5
645e8e02018909e1a1a75a5d,59,41,1
645e8e02018909e1a1a756ae,44,13,4
645e8e02018909e1a1a756ba,44,25,2
645e8e02018909e1a1a756dc,44,59,5
645e8e02018909e1a1a756de,44,61,5
645e8e02018909e1a1a75716,45,56,2
645e8e02018909e1a1a7571f,46,4,2
645e8e02018909e1a1a75737,46,28,4
645e8e02018909e1a1a75748,46,45,4
645e8e02018909e1a1a7575b,47,3,5
645e8e02018909e1a1a75773,47,27,1
645e8e02018909e1a1a75777,47,31,5
645e8e02018909e1a1a7578c,47,52,1
645e8e02018909e1a1a7579a,48,5,4
645e8e02018909e1a1a7579e,48,9,1
645e8e02018909e1a1a757ba,48,37,2
645e8e02018909e1a1a757bf,48,42,2
645e8e02018909e1a1a757ec,49,26,4
645e8e02018909e1a1a75801,49,47,2
645e8e02018909e1a1a75804,49,50,1
645e8e02018909e1a1a7581e,50,15,1
645e8e02018909e1a1a75821,50,18,5
645e8e02018909e1a1a75846,50,55,4
645e8e02018909e1a1a75859,51,13,5
645e8e02018909e1a1a75861,51,21,3
645e8e02018909e1a1a7586a,51,30,3
645e8e02018909e1a1a75872,51,38,4
645e8e02018909e1a1a75875,51,41,5
645e8e02018909e1a1a758d4,53,14,2
645e8e02018909e1a1a758dc,53,22,4
645e8e02018909e1a1a75934,54,49,1
645e8e02018909e1a1a7594f,55,15,1
645e8e02018909e1a1a7596c,55,44,1
645e8e02018909e1a1a75984,56,7,4
645e8e02018909e1a1a7598a,56,13,5
645e8e02018909e1a1a75991,56,20,4
645e8e02018909e1a1a75993,56,22,5
645e8e02018909e1a1a759b8,56,59,4
645e8e02018909e1a1a759c2,57,8,1
645e8e02018909e1a1a759d2,57,24,4
645e8e02018909e1a1a759f6,57,60,4
645e8e02018909e1a1a759f7,57,61,1
645e8e02018909e1a1a759f8,58,1,1
645e8e02018909e1a1a759fc,58,5,1
645e8e02018909e1a1a759ff,58,8,1
645e8e02018909e1a1a75a07,58,16,4
645e8e02018909e1a1a75a09,58,18,4
645e8e02018909e1a1a75a0b,58,20,1
645e8e02018909e1a1a75a14,58,29,3
645e8e02018909e1a1a75a1b,58,36,2
645e8e02018909e1a1a75a20,58,41,4
645e8e02018909e1a1a75a42,59,14,1
645e8e02018909e1a1a75a53,59,31,4
645e8e02018909e1a1a75a5a,59,38,4
645e8e02018909e1a1a75a5b,59,39,2
645e8e02018909e1a1a75a60,59,44,4
645e8e02018909e1a1a75a66,59,50,1
645e8e02018909e1a1a75a74,60,3,3
645e8e02018909e1a1a75a76,60,5,3
645e8e02018909e1a1a75a8c,60,27,4
645e8e02018909e1a1a75a9b,60,42,5
