"_id,category,event_name,event_description,event_date,createdAt,user_id,comments,likes,location,event_id,username,datetime"
"645e8c21b8b5a64ad13915aa,Education,Comedy Show,Explore the potential and challenges of artificial intelligence,1712050166,1635076459.5986583,99,,""[{'user_id': 1, 'rating': 0}]"",Pune,21,danielnelson,"
"645e8c21b8b5a64ad13915a3,Arts and Culture,Classical Music Concert,Explore the works of emerging and established artists from India and beyond,1695486772,1734551980.0,99,,,""Le Meridien, New Delhi, Delhi, India"",64,sandrahopkins,"
"645e8c21b8b5a64ad13915b2,Music,Artificial Intelligence Summit,Explore the potential and challenges of artificial intelligence,1611050030,1660314164.3211107,99,,,""Mahalaxmi Racecourse, Mumbai, Maharashtra, India"",67,cadkins,"
"645e8c21b8b5a64ad1391592,Sports and Fitness,College Fair,Laugh out loud with some of the best comedians in the industry,1678088814,1691332616.8588116,94,,,""Bangalore Palace Grounds, Bengaluru, Karnataka, India"",67,mchoi,"
"645e8c21b8b5a64ad1391591,Food and Drink,Comedy Night,The event is about blockchain.,1681799052,1653806569.8501318,99,,,""The Habitat, Mumbai, Maharashtra, India"",50,wrightdenise,"
"6462811e2038ad7b1bb233dd,Festival,Yoga and Meditation Retreat,Explore the works of emerging and established artists from India and beyond,1648470359,1614394759.0,26,,[],""dypcoe,pune,india"",67,mchoi,"
"645e8c21b8b5a64ad139158b,Sports,EDM Festival,Relax and rejuvenate with a weekend of yoga and meditation,1713888404,1664058966.6027355,94,,""[{'user_id': 1, 'rating': 1}, {'user_id': '11', 'rating': 1}]"",""NCPA, Mumbai, Maharashtra, India"",36,tsmith,"
"645e8c21b8b5a64ad13915b5,Music,Startup Summit,Learn about the latest developments in engineering and technology,1611050030,1642392929.6927996,98,,,""M. Chinnaswamy Stadium, Bengaluru, Karnataka, India"",50,christophercarrillo,"
"64630b35c5f0d23bf8f177ea,Arts and Culture,Artificial Intelligence Summit,The event is about blockchain.,1641964515,1643545366.677585,99,,""[{'user_id': 1, 'rating': 1}]"",""NCPA, Mumbai, Maharashtra, India"",43,qfuller,"
"645e8c21b8b5a64ad13915b5,Education,Barbecue Festival,Discover the works of the best photographers in India,1691992120,1683894868.0703175,96,,""[{'user_id': 1, 'rating': 1}]"",""Taj Lands End, Mumbai, Maharashtra, India"",60,latkins,"
"645e8c21b8b5a64ad13915b1,Arts and Culture,Business Conference,Learn about the latest developments in engineering and technology,1611050030,1614394759.0,98,,,""Canvas Laugh Club, Mumbai, Maharashtra, India"",1,jwilson,"
"6462f9a819457e6eb70bba80,Entertainment,Marathon,Experience an evening of classical music with live performances by top artists,1732220598,1614394759.0,99,,,""Indian School of Business, Hyderabad, Telangana, India"",19,qbrown,"
"645e8c21b8b5a64ad13915ac,Arts and Culture,Football Tournament,The new event organised by sambhav group of dypatil college of engineering pune. Join us today for more exciting games and food.,1640204834,1622507735.0824475,99,,[],""Bandra Amphitheatre, Mumbai, Maharashtra, India"",30,natalie34,"
"645e8c21b8b5a64ad13915af,Sports and Fitness,Art Exhibition,Join us for a full or half marathon through the city,1611050030,1617146503.5287008,99,,""[{'user_id': 1, 'rating': 1}]"",""Le Meridien, New Delhi, Delhi, India"",1,salinasarthur,"
"645e8c21b8b5a64ad1391582,Education,Comedy Show,Discover the works of the best artists in India,1657001474,1626033491.8766234,99,,""[{'user_id': 1, 'rating': 0}]"",""Mahalaxmi Racecourse, Mumbai, Maharashtra, India"",5,bradshawcaroline,"
"645e8c21b8b5a64ad1391584,blockchain,College Fair,The new event organised by sambhav group of dypatil college of engineering pune. Join us today for more exciting games and food.,1697115485,1626540731.966505,48,[],,""dypcoe,pune,india"",37,justin95,"
"645e8c21b8b5a64ad13915b4,Festival,DYP College festival Sambhav,Join us for a full or half marathon through the city,1705989738,1661183315.6659076,99,,""[{'user_id': 1, 'rating': 0}]"",""IIT Delhi, New Delhi, Delhi, India"",45,andersonrobert,"
"645e8c21b8b5a64ad13915ae,Food and Drink,DYP College festival,Join us for a full or half marathon through the city,1637943463,1656016726.6471152,99,,,""Kamani Auditorium, New Delhi, Delhi, India"",48,pfuller,"
"645e8c21b8b5a64ad13915a1,Sports,Classical Music Concert,the event is awesome,1649960088,1614394759.0,99,,[],""Canvas Laugh Club, Mumbai, Maharashtra, India"",55,andersonrobert,"
"64630985c5f0d23bf8f177e9,Technology,EDM Festival,Bang your head to the beats of the biggest rock bands in the country,1692209782,1645065674.6471748,99,,""[{'user_id': 1, 'rating': 0}]"",""Indira, , , "",31,wshaw,"
"645e8c21b8b5a64ad13915ae,Health and Wellness,Marathon,Relax and rejuvenate with a weekend of yoga and meditation,1653254007,1632463844.9255676,99,,""[{'user_id': 1, 'rating': 1}]"",""dypcoe,pune,india"",20,stonealicia,"
"645e8c21b8b5a64ad139159e,Technology,Wine and Cheese Tasting,Explore the latest developments in AI and machine learning,1692827225,1660362694.6488826,96,,,""M. Chinnaswamy Stadium, Bengaluru, Karnataka, India"",1,egibson,"
"6462f9a819457e6eb70bba80,Technology,Classical Music Concert,Learn a new language through interactive sessions and activities,1611050030,1614394759.0,98,,,""Le Meridien, New Delhi, Delhi, India"",43,hernandezalyssa,"
"6462e8d9e486ec4007c445a2,Technology,New event dyp,""Learn about science, technology, engineering, and math through hands-on activities"",1725494949,1711211669.061714,95,[],""[{'user_id': 1, 'rating': 1}, {'user_id': '11', 'rating': 1}]"",""Pune,India"",58,thomas15,"
"645e8c21b8b5a64ad1391594,Food and Drink,DYP College festival,These is the exciting event happening our college.,1691598983,1684098430.1193013,97,[],,""The Leela Palace, New Delhi, Delhi, India"",67,sid,"
"6462f9a819457e6eb70bba80,Music,Business Conference,The new event organised by sambhav group of dypatil college of engineering pune. Join us today for more exciting games and food.,1633344780,1622863516.1523645,99,[],""[{'user_id': 1, 'rating': 0}]"",""Bandra Amphitheatre, Mumbai, Maharashtra, India"",14,cadkins,"
"645e8c21b8b5a64ad13915a1,Science and Technology,EDM Music Festival,Join us for a full or half marathon through the city,1733157518,1734551980.0,99,,""[{'user_id': 1, 'rating': 1}, {'user_id': '11', 'rating': 1}]"",""IIT Delhi, New Delhi, Delhi, India"",1,justin95,"
"645e8c21b8b5a64ad1391592,Health and Wellness,Tennis Championship,Sip on some of the finest wines from India and beyond,1686045084,1614394759.0,99,,,""Indian School of Business, Hyderabad, Telangana, India"",1,freemanjacob,"
"645e8c21b8b5a64ad13915b4,Food and Drink,Photography Exhibition,Explore the latest developments in AI and machine learning,1624307512,1628251707.956105,97,,""[{'user_id': 1, 'rating': 1}, {'user_id': '11', 'rating': 1}]"",""Jehangir Art Gallery, Mumbai, Maharashtra, India"",19,andersonrobert,"
"645e8c21b8b5a64ad13915a0,Food and Drink,Cricket Match,Discover the latest trends and advancements in blockchain technology,1678725520,1651850403.7229712,99,,,""Canvas Laugh Club, Mumbai, Maharashtra, India"",56,rileyjerry,"
"645e8c21b8b5a64ad13915a2,Sports and Fitness,Yoga and Meditation Retreat,Bang your head to the beats of the biggest rock bands in the country,1635017616,1706609519.7059145,99,,,""The Habitat, Mumbai, Maharashtra, India"",60,mathischristopher,"
"645e8c21b8b5a64ad13915a9,Health and Wellness,Language Learning Workshop,Relax and rejuvenate with a weekend of yoga and meditation,1665565662,1614394759.0,99,,""[{'user_id': 1, 'rating': 1}]"",""M. Chinnaswamy Stadium, Bengaluru, Karnataka, India"",51,zwoodard,"
"64630985c5f0d23bf8f177e9,Technology,Engineering Workshop,Laugh out loud with the funniest comedians in the city,1642242237,1684538422.7079484,97,,,""M. Chinnaswamy Stadium, Bengaluru, Karnataka, India"",19,latkins,"
"645e8c21b8b5a64ad1391595,Food and Drink,Classical Music Concert,Learn about the latest developments in engineering and technology,1665781487,1684051976.0380623,97,,""[{'user_id': 1, 'rating': 1}]"",Pune,49,bradshawcaroline,"
"645e8c21b8b5a64ad13915a5,Education,Wine Tasting,Learn a new language through interactive sessions and activities,1677003282,1685799499.7568903,99,[],[],""dypcoe,akurdi,pune,maharashtra"",67,lloydtroy,"
"645e8c21b8b5a64ad13915a2,Sports,Startup Summit,Experience an evening of classical music with live performances by top artists,1617534632,1614394759.0,99,,""[{'user_id': 1, 'rating': 1}]"",""IIT Delhi, New Delhi, Delhi, India"",22,denisethompson,"
"645e8c21b8b5a64ad13915b5,blockchain,Marathon,Watch two of the best cricket teams in India compete,1634433377,1637269263.0575674,95,,,""World Trade Centre, Mumbai, Maharashtra, India"",1,andersonrobert,"
"645e8c21b8b5a64ad13915a6,Arts and Culture,Yoga and Meditation Retreat,Taste the best street food from all over India,1633439219,1664629923.8695166,91,,,""IIT Bombay, Mumbai, Maharashtra, India"",43,kgoodman,"
"645e8c21b8b5a64ad139159b,Sports and Fitness,Classical Music Concert,Explore the latest developments in blockchain technology and cryptocurrency,1656537462,1631738087.08029,1,,,""IIT Delhi, New Delhi, Delhi, India"",67,erica69,"
"645e8c21b8b5a64ad13915b6,Festival,Football Tournament,Participate in a full or half marathon through the streets of Bengaluru,1688948102,1614394759.0,99,,,""IIT Delhi, New Delhi, Delhi, India"",27,elizabeththomas,"
"645e8c21b8b5a64ad13915a5,Food and Drink,Startup Summit,Watch two of the best cricket teams in India compete,1645720181,1614394759.0,98,,,""Pune,India"",67,mathischristopher,"
"645e8c21b8b5a64ad139157d,Festival,Photography Exhibition,Savor the taste of the best coffee from across the country,1634941549,1669695996.2789178,99,,""[{'user_id': 1, 'rating': 1}]"",""Bangalore Palace Grounds, Bengaluru, Karnataka, India"",28,cainbobby,"
"645e8c21b8b5a64ad13915b6,Sports,Artificial Intelligence Conference,""Learn about science, technology, engineering, and math through hands-on activities"",1677383792,1651552572.5456586,99,,,""IIT Delhi, New Delhi, Delhi, India"",4,rgriffin,"
"645e8c21b8b5a64ad13915a4,blockchain,Engineering Workshop,Watch two of the best football teams in the world compete,1611050030,1614394759.0,99,,[],""World Trade Centre, Mumbai, Maharashtra, India"",44,sethbrown,"
"645e8c21b8b5a64ad139158d,Sports and Fitness,Comedy Night,Join us for a full or half marathon through the city,1652117691,1614394759.0,98,,,""Jehangir Art Gallery, Mumbai, Maharashtra, India"",1,nancy30,"
"64630b35c5f0d23bf8f177ea,Music,Startup Summit,Join us for a day of networking with other business leaders and entrepreneurs,1668949601,1638869999.798623,99,,""[{'user_id': 1, 'rating': 1}, {'user_id': '11', 'rating': 1}]"",""Indira, , , "",1,sarahmartin,"
"645e8c21b8b5a64ad1391584,Arts and Culture,DYP College festival,Learn about the latest developments in engineering and technology,1733157518,1676129332.3890598,50,[],[],""Pune,India"",44,donnawade,"
"645e8c21b8b5a64ad139157b,Music,Cricket Match,Bang your head to the beats of the biggest rock bands in the country,1634327555,1642690049.1990597,99,,,""Kamani Auditorium, New Delhi, Delhi, India"",19,sethbrown,"
"645e8c21b8b5a64ad13915a1,Science and Technology,STEM Workshop,Discover the works of the best artists in India,1701092377,1618951069.556555,98,,""[{'user_id': 1, 'rating': 1}]"",""Ramana Maharshi Ashram, Bengaluru, Karnataka, India"",50,michellefloyd,"
"645e8c21b8b5a64ad1391582,Food and Drink,Football Tournament,Experience an evening of classical music with live performances by top artists,1660439222,1652421764.7778952,92,,,""The Leela Palace, New Delhi, Delhi, India"",19,dean41,"
"645e8c21b8b5a64ad13915a4,Arts and Culture,STEM Workshop,Explore the potential and challenges of artificial intelligence,1666333331,1614394759.0,99,,,""Bombay, Pune, Maharashtra, India"",42,nancy30,"
"645e8c21b8b5a64ad139158f,Sports and Fitness,Language Learning Workshop,Sample a variety of fine wines and cheeses,1694146409,1634735894.1245894,98,,""[{'user_id': 1, 'rating': 1}]"",""Ramana Maharshi Ashram, Bengaluru, Karnataka, India"",1,bradshawcaroline,"
"645e8c21b8b5a64ad13915b4,Food and Drink,Art Exhibition,Join us for a full or half marathon through the city,1630575568,1616261615.7739077,21,[],,""The Leela Palace, New Delhi, Delhi, India"",25,sid,"
"645e8c21b8b5a64ad139159b,Arts and Culture,Tennis Championship,Bang your head to the beats of the biggest rock bands in the country,1662282056,1614394759.0,99,,[],""M. Chinnaswamy Stadium, Bengaluru, Karnataka, India"",10,thomas15,"
"645e8c21b8b5a64ad1391586,Entertainment,EDM Festival,Learn a new language through interactive sessions and activities,1667549116,1614394759.0,99,""[{'user_id': 1, 'comment': 'Excellent!'}]"",,""Bengaluru International Exhibition Centre, Bengaluru, Karnataka, India"",30,stevenmontes,"
"645e8c21b8b5a64ad13915b1,Food and Drink,Coffee Festival,The event is about blockchain.,1618054727,1658341883.3065717,94,""[{'user_id': 1, 'comment': 'nice!'}, {'user_id': 1, 'comment': 'Great!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}]"",,""Bombay Convention & Exhibition Centre, Mumbai, Maharashtra, India"",51,sid,"
"645e8c21b8b5a64ad139157b,Food and Drink,Marathon,Watch the best tennis players in the world battle it out for the title,1639067863,1734551980.0,99,,""[{'user_id': 1, 'rating': 0}]"",""Bangalore Palace Grounds, Bengaluru, Karnataka, India"",51,sethbrown,"
"645e8c21b8b5a64ad13915b1,Food and Drink,Marathon,Participate in a full or half marathon through the streets of Bengaluru,1615732471,1622676888.377389,99,,,""dypcoe,pune,india"",7,thomas15,"
"645e8c21b8b5a64ad13915a7,Education,Cricket Match,Taste a variety of local and international beers,1733157518,1615324874.450556,98,,,""Ramana Maharshi Ashram, Bengaluru, Karnataka, India"",45,denisethompson,"
"645e8c21b8b5a64ad1391581,Sports,Yoga and Meditation Retreat,Discover the works of the best artists in India,1683156377,1614394759.0,99,,""[{'user_id': 1, 'rating': 1}]"",""Bangalore Palace Grounds, Bengaluru, Karnataka, India"",1,erica69,"
"64630b35c5f0d23bf8f177ea,Music,New event dyp,Explore the latest developments in blockchain technology and cryptocurrency,1662934373,1650462603.6659133,99,[],[],""Pune,India"",61,rgriffin,"
"645e8c21b8b5a64ad13915a2,Technology,Engineering Workshop,Taste the best street food from all over India,1611050030,1621030662.1794896,94,,,""Bangalore Palace Grounds, Bengaluru, Karnataka, India"",19,rgriffin,"
"645e8c21b8b5a64ad13915a1,Education,Business Conference,These is the exciting event happening our college.,1705757685,1669676982.7589223,97,,,""Indian School of Business, Hyderabad, Telangana, India"",1,wrightdenise,"
"645e8c21b8b5a64ad13915a3,Food and Drink,Art Exhibition,The event is about blockchain.,1611050030,1614394759.0,94,,,""DLF Emporio, New Delhi, Delhi, India"",10,erica69,"
"645e8c21b8b5a64ad1391581,Technology,Photography Exhibition,Taste the best barbecue dishes from all over the world,1611050030,1718244996.2600698,99,,,""DLF Emporio, New Delhi, Delhi, India"",67,dean41,"
"645e8c21b8b5a64ad139159d,Festival,DYP College festival,The new event organised by sambhav group of dypatil college of engineering pune. Join us today for more exciting games and food.,1673570859,1658411906.6665554,1,[],[],""DYPCOE,Pune,India"",65,sid,"
"645e8c21b8b5a64ad139159b,blockchain,Street Food Festival,Watch the best tennis players in the world battle it out for the title,1641342052,1654343413.8650062,97,,[],""dypcoe,akurdi,pune,maharashtra"",67,bradshawcaroline,"
"64630985c5f0d23bf8f177e9,Education,Business Conference,Explore the latest developments in AI and machine learning,1634351944,1734551980.0,92,,""[{'user_id': 1, 'rating': 1}]"",""Jehangir Art Gallery, Mumbai, Maharashtra, India"",60,qfuller,"
"64630985c5f0d23bf8f177e9,Entertainment,Football Match,Relax and rejuvenate with a weekend of yoga and meditation,1642388091,1647514487.160526,99,,,""Jehangir Art Gallery, Mumbai, Maharashtra, India"",58,heather12,"
"645e8c21b8b5a64ad1391594,Music,Basketball Tournament,Relax and rejuvenate with a weekend of yoga and meditation,1723688567,1619016625.5125554,99,,""[{'user_id': 1, 'rating': 1}, {'user_id': '11', 'rating': 1}]"",""M. Chinnaswamy Stadium, Bengaluru, Karnataka, India"",67,justin95,"
"645e8c21b8b5a64ad13915ad,Music,Artificial Intelligence Summit,Laugh out loud with some of the best comedians in the industry,1665567570,1689063095.372516,99,,,""JLN Stadium, New Delhi, Delhi, India"",48,tiffanyjohnson,"
"645e8c21b8b5a64ad13915a4,Technology,Rock Concert,Watch the best tennis players in the world battle it out for the title,1673110402,1716625878.8154483,95,,""[{'user_id': 1, 'rating': 0}]"",""Wankhede Stadium, Mumbai, Maharashtra, India"",6,cadkins,"
"6462811e2038ad7b1bb233dd,Festival,New event dyp,Enjoy an evening of jazz music with renowned musicians,1709200640,1696022700.963013,1,[],""[{'user_id': 1, 'rating': 0}]"",""Le Meridien, New Delhi, Delhi, India"",65,denisethompson,"
"6462e8d9e486ec4007c445a2,blockchain,DYP College festival,The new event organised by sambhav group of dypatil college of engineering pune. Join us today for more exciting games and food.,1667614273,1629690001.7209067,1,[],[],""DYPCOE,Pune,India"",67,donnawade,1684204200.0"
"645e8c21b8b5a64ad139157d,Music,Classical Music Concert,Explore the latest developments in blockchain technology and cryptocurrency,1642477029,1614394759.0,99,,,""NCPA, Mumbai, Maharashtra, India"",46,danielnelson,"
"64630b35c5f0d23bf8f177ea,Science and Technology,Rock Concert,Explore the latest developments in blockchain technology and cryptocurrency,1685810590,1662778553.6580348,99,,,""IIT Bombay, Mumbai, Maharashtra, India"",67,egibson,"
"645e8c21b8b5a64ad139158c,Arts and Culture,Blockchain Conference,Join us for a full or half marathon through the city,1611050030,1626030408.4616241,98,,,""The Leela Palace, New Delhi, Delhi, India"",8,natalie34,"
"6462e8d9e486ec4007c445a2,Arts and Culture,Yoga and Meditation Retreat,Watch two of the best cricket teams in India compete,1669138549,1614394759.0,99,,""[{'user_id': 1, 'rating': 1}]"",""DYPCOE,Pune,India"",1,dean41,"
"645e8c21b8b5a64ad13915a2,Education,Wine and Cheese Tasting,Experience an evening of classical music with live performances by top artists,1611050030,1637286522.2339933,1,,,""dypcoe,akurdi,pune,maharashtra"",28,qfuller,"
"645e8c21b8b5a64ad13915b5,Education,Dance Performance,Explore the latest developments in blockchain technology and cryptocurrency,1663087656,1655588432.9747152,99,,,""DLF Emporio, New Delhi, Delhi, India"",9,catherine28,"
"645e8c21b8b5a64ad13915ae,Education,Jazz Festival,Learn a new language through interactive sessions and activities,1733157518,1706575469.623308,97,,""[{'user_id': 1, 'rating': 1}, {'user_id': '11', 'rating': 1}]"",""Bandra Amphitheatre, Mumbai, Maharashtra, India"",67,sarahmartin,"
"64630985c5f0d23bf8f177e9,blockchain,DYP College festival,The event is about blockchain.,1656085533,1642594916.9327524,55,[],[],""dypcoe,akurdi,pune,maharashtra"",67,john85,"
"6462f9a819457e6eb70bba80,Sports and Fitness,Stand-up Comedy Night,Explore the works of emerging and established artists from India and beyond,1719808806,1614394759.0,97,,""[{'user_id': 1, 'rating': 0}]"",""India International Centre, New Delhi, Delhi, India"",46,hernandezalyssa,"
"645e8c21b8b5a64ad1391584,Sports,DYP College festival,Taste the best street food from all over India,1733157518,1685047339.3065796,98,[],""[{'user_id': 1, 'rating': 1}]"",""Bandra Amphitheatre, Mumbai, Maharashtra, India"",52,sid,"
"645e8c21b8b5a64ad139159c,blockchain,Artificial Intelligence Summit,The new event organised by sambhav group of dypatil college of engineering pune. Join us today for more exciting games and food.,1635337600,1623688688.2621715,36,[],""[{'user_id': 1, 'rating': 0}]"",""Kamani Auditorium, New Delhi, Delhi, India"",67,georgeherman,"
"645e8c21b8b5a64ad1391582,Food and Drink,Marathon,Watch two of the best football teams in the world compete,1639380373,1614394759.0,97,,""[{'user_id': 1, 'rating': 0}]"",""The Leela Palace, New Delhi, Delhi, India"",1,nancy30,"
"6462e8d9e486ec4007c445a2,Festival,DYP College festival Sambhav,The event is about blockchain.,1652771067,1614394759.0,17,""[{'user_id': 1, 'comment': 'nice!'}, {'user_id': 1, 'comment': 'Great!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}]"",[],""Mahalaxmi Racecourse, Mumbai, Maharashtra, India"",33,salinasarthur,"
"645e8c21b8b5a64ad139159f,Festival,Beer Fest,Sip on some of the finest wines from India and beyond,1707175910,1734551980.0,94,,,""Jehangir Art Gallery, Mumbai, Maharashtra, India"",67,brianmiles,"
"645e8c21b8b5a64ad1391598,Technology,Marathon,Learn about the latest developments in engineering and technology,1611050030,1614394759.0,99,,""[{'user_id': 1, 'rating': 0}]"",""Ramana Maharshi Ashram, Bengaluru, Karnataka, India"",29,georgeherman,"
"645e8c21b8b5a64ad139159b,blockchain,DYP College festival,The new event organised by sambhav group of dypatil college of engineering pune. Join us today for more exciting games and food.,1659749162,1641397180.3430324,48,[],[],""Pune,India"",67,sid,1684189917.0"
"645e8c21b8b5a64ad13915a8,Music,Cricket Match,Experience an evening of classical music with live performances by top artists,1724470592,1732869154.5991516,99,,,""British Council, Mumbai, Maharashtra, India"",11,freemanjacob,"
"6462e8d9e486ec4007c445a2,blockchain,DYP College festival Sambhav,These is the exciting event happening our college.,1642453448,1614394759.0,1,[],[],""dypcoe,akurdi,pune,maharashtra"",67,john85,1684191219.0"
"645e8c21b8b5a64ad139158e,Music,Beer Fest,Laugh out loud with the funniest comedians in the city,1611050030,1614394759.0,99,,,""IIT Bombay, Mumbai, Maharashtra, India"",18,donnawade,"
"645e8c21b8b5a64ad1391587,Health and Wellness,Startup Summit,Learn about the latest developments in engineering and technology,1611050030,1671751178.460308,99,,,""Taj Palace Hotel, Mumbai, Maharashtra, India"",65,caroline04,"
"645e8c21b8b5a64ad1391582,Sports,Photography Exhibition,Connect with entrepreneurs and investors and learn about building successful startups,1714520507,1677320996.2646356,99,,[],""dypcoe,akurdi,pune,maharashtra"",54,brandonrobinson,"
"645e8c21b8b5a64ad1391580,blockchain,DYP College festival Sambhav,Explore the works of emerging and established artists from India and beyond,1665277704,1642733604.196879,99,,""[{'user_id': 1, 'rating': 1}]"",""dypcoe,akurdi,pune,maharashtra"",67,nancy30,"
"645e8c21b8b5a64ad139158f,Music,Football Tournament,Dance to the beats of the biggest EDM artists in the world,1632238470,1651858173.8226748,93,,,""IIT Bombay, Mumbai, Maharashtra, India"",50,tsmith,"
"645e8c21b8b5a64ad1391586,Music,New event dyp,Taste a variety of local and international beers,1670003013,1653240088.6333203,96,,""[{'user_id': 1, 'rating': 0}]"",""The Leela Palace, New Delhi, Delhi, India"",43,dean41,"
"645e8c21b8b5a64ad1391581,Entertainment,Cricket Match,Connect with entrepreneurs and investors and learn about building successful startups,1731762136,1669522545.0239584,36,[],,""Bombay, Pune, Maharashtra, India"",55,latkins,"
"645e8c21b8b5a64ad13915b1,Music,Art Exhibition,Discover the works of the best photographers in India,1611050030,1671098374.25359,99,,,""Jehangir Art Gallery, Mumbai, Maharashtra, India"",19,hernandezalyssa,"
"645e8c21b8b5a64ad1391583,Sports,Beer Fest,Discover the works of the best photographers in India,1611050030,1668802533.5941267,93,,,""Le Meridien, New Delhi, Delhi, India"",1,dennis11,"
"645e8c21b8b5a64ad1391591,Music,Blockchain Conference,The new event organised by sambhav group of dypatil college of engineering pune. Join us today for more exciting games and food.,1724418359,1729630328.1549087,45,,""[{'user_id': 1, 'rating': 1}]"",""IIT Delhi, New Delhi, Delhi, India"",67,justin95,"
"6462f9a819457e6eb70bba80,Festival,DYP College festival Sambhav,Explore the works of emerging and established artists from India and beyond,1693627807,1614394759.0,1,[],[],""dypcoe,akurdi,pune,maharashtra"",62,john85,"
"645e8c21b8b5a64ad13915b2,Sports,Classical Music Concert,Watch two of the best cricket teams in India compete,1695585662,1691633913.4551413,92,,,""Ramana Maharshi Ashram, Bengaluru, Karnataka, India"",36,georgeherman,"
"645e8c21b8b5a64ad13915ae,Food and Drink,Photography Exhibition,Join us for a full or half marathon through the city,1713409972,1632238556.488928,91,""[{'user_id': 1, 'comment': 'nice!'}, {'user_id': 1, 'comment': 'Great!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}]"",,""Taj Palace Hotel, Mumbai, Maharashtra, India"",62,zwoodard,"
"645e8c21b8b5a64ad139159a,Arts and Culture,EDM Festival,The new event organised by sambhav group of dypatil college of engineering pune. Join us today for more exciting games and food.,1733157518,1676203684.9798968,97,,""[{'user_id': 1, 'rating': 0}]"",""Mahalaxmi Racecourse, Mumbai, Maharashtra, India"",1,tiffanyjohnson,"
"645e8c21b8b5a64ad13915a0,Music,New event dyp,Explore the latest developments in blockchain technology and cryptocurrency,1635065315,1677124455.2047002,95,,""[{'user_id': 1, 'rating': 1}]"",""India International Centre, New Delhi, Delhi, India"",67,salinasarthur,"
"645e8c21b8b5a64ad139159e,Technology,DYP College festival Sambhav,Watch some of the best football teams in the country compete,1729326425,1724181970.4961822,94,,,""IIT Delhi, New Delhi, Delhi, India"",54,john85,"
"6462e8d9e486ec4007c445a2,Festival,DYP College festival,""The $unset operator removes the specified column from the document. Note that this operation modifies the original document in place."
""
""",1701212261,1698203077.3649108,20,[],[],""DYPCOE,Pune,India"",67,john85,1684192507.0"
"645e8c21b8b5a64ad139158c,Education,Photography Exhibition,Sample a variety of fine wines and cheeses,1684129722,1666654272.8196287,99,,""[{'user_id': 1, 'rating': 1}]"",""Bombay Convention & Exhibition Centre, Mumbai, Maharashtra, India"",30,lloydtroy,"
"645e8c21b8b5a64ad139158d,Music,Cricket Match,Relax and rejuvenate with a weekend of yoga and meditation,1611050030,1677598500.4284475,91,,,""World Trade Centre, Mumbai, Maharashtra, India"",49,stephaniehensley,"
"645e8c21b8b5a64ad13915b2,Music,EDM Festival,Relax and rejuvenate with a weekend of yoga and meditation,1611050030,1614394759.0,96,,,""The Leela Palace, New Delhi, Delhi, India"",67,john85,"
"645e8c21b8b5a64ad13915a5,Sports,Marathon,Connect with entrepreneurs and investors and learn about building successful startups,1642552809,1679653742.3653402,99,,,""Wankhede Stadium, Mumbai, Maharashtra, India"",12,tiffanyjohnson,"
"645e8c21b8b5a64ad13915aa,blockchain,Business Conference,Explore the works of emerging and established artists from India and beyond,1660968980,1637012988.249057,99,,""[{'user_id': 1, 'rating': 1}]"",""Canvas Laugh Club, Mumbai, Maharashtra, India"",57,brianmiles,"
"645e8c21b8b5a64ad13915b5,Sports,Street Food Festival,Join us for a full or half marathon through the city,1611050030,1624385916.9720087,99,,,""Taj Mahal Palace Hotel, Mumbai, Maharashtra, India"",1,danielnelson,"
"6462f9a819457e6eb70bba80,Music,Beer Fest,Participate in a full or half marathon through the streets of Bengaluru,1650200258,1649260422.5611944,92,""[{'user_id': 1, 'comment': 'nice!'}, {'user_id': 1, 'comment': 'Great!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}, {'user_id': 1, 'comment': 'Excellent!'}]"",""[{'user_id': 1, 'rating': 1}]"",""Indira, , , "",11,stonealicia,"
"645e8c21b8b5a64ad13915a5,Festival,Wine Tasting,the event is awesome,1733157518,1734551980.0,33,""[{'user_id': 1, 'comment': 'Excellent!'}]"",[],""dypcoe,akurdi,pune,maharashtra"",67,tamifloyd,"
"645e8c21b8b5a64ad139157c,Sports,Rock Concert,""Learn about science, technology, engineering, and math through hands-on activities"",1650570460,1614394759.0,99,,""[{'user_id': 1, 'rating': 1}]"",""Bombay, Pune, Maharashtra, India"",67,donnawade,"
"645e8c21b8b5a64ad139158b,Education,Classical Music Concert,Explore the latest developments in blockchain technology and cryptocurrency,1683855152,1677503150.707093,96,,,""Bangalore Palace Grounds, Bengaluru, Karnataka, India"",60,justin95,"
